,nodes,steps,airtemp,humidity,rainfall,landtemp
123,1,124,30.0,0.6328609,0.3862141,30.0
124,1,125,30.0,0.61806387,14.603277,30.0
125,1,126,30.0,0.704376,2.0887816,30.0
126,1,127,30.0,0.65602666,3.469447e-15,30.0
127,1,128,30.0,0.60325474,0.22144996,30.0
128,1,129,30.0,0.6271448,0.14701946,30.0
129,1,130,30.0,0.7125917,15.047277,30.0
130,1,131,30.0,0.74553734,1.4562135,30.0
131,1,132,30.0,0.7406066,1.5447375,30.0
132,1,133,30.0,0.68454635,2.839322,30.0
133,1,134,30.0,0.65696394,0.65593493,30.0
134,1,135,30.0,0.67958003,0.8934927,30.0
135,1,136,30.0,0.6879375,3.3624742,30.0
136,1,137,30.0,0.72693,0.05667002,30.0
137,1,138,30.0,0.6979061,0.29674536,30.0
138,1,139,30.0,0.6675626,0.7917923,30.0
139,1,140,30.0,0.65321213,0.16898248,30.0
140,1,141,30.0,0.68878335,0.04960489,30.0
141,1,142,30.0,0.636459,1.6377009,30.0
142,1,143,30.0,0.7018073,0.2857044,30.0
143,1,144,30.0,0.6538147,0.3909145,30.0
144,1,145,30.0,0.652634,0.3612649,30.0
145,1,146,30.0,0.7403421,5.5050807,30.0
146,1,147,30.0,0.7402044,1.6190987,30.0
147,1,148,30.0,0.79363126,0.73440564,30.0
148,1,149,30.0,0.7000369,0.473891,30.0
149,1,150,30.0,0.6845436,2.7987964,30.0
150,1,151,30.0,0.6880563,0.4561137,30.0
151,1,152,30.0,0.79301786,3.479065,30.0
152,1,153,30.0,0.7735762,3.7763941,30.0
153,1,154,30.0,0.74293053,1.4669837,30.0
154,1,155,30.0,0.7690177,6.066047,30.0
155,1,156,30.0,0.73294944,0.49963242,30.0
156,1,157,30.0,0.79808134,0.4176589,30.0
157,1,158,30.0,0.729163,0.40369636,30.0
158,1,159,30.0,0.6811592,0.15056883,30.0
159,1,160,30.0,0.6903888,1.0971267,30.0
160,1,161,30.0,0.7672311,12.267239,30.0
161,1,162,30.0,0.7948073,2.1835759,30.0
162,1,163,30.0,0.7738336,0.896405,30.0
163,1,164,30.0,0.71067286,0.28713158,30.0
164,1,165,30.0,0.7355622,5.9993405,30.0
165,1,166,30.0,0.7062578,2.883761,30.0
166,1,167,30.0,0.7328952,3.2906613,30.0
167,1,168,30.0,0.77963394,5.607795,30.0
168,1,169,30.0,0.790888,32.51912,30.0
169,1,170,30.0,0.7531859,9.977268,30.0
170,1,171,30.0,0.70554477,0.43878254,30.0
171,1,172,30.0,0.76097476,31.492874,30.0
172,1,173,30.0,0.7900515,7.4257207,30.0
173,1,174,30.0,0.7970635,4.0561113,30.0
174,1,175,30.0,0.8579356,10.21856,30.0
175,1,176,30.0,0.82846713,4.5892015,30.0
176,1,177,30.0,0.7988856,14.750917,30.0
177,1,178,30.0,0.8579235,2.04563,30.0
178,1,179,30.0,0.8419447,0.45920414,30.0
179,1,180,30.0,0.8111038,6.8172626,30.0
180,1,181,30.0,0.85261065,4.952853,30.0
181,1,182,30.0,0.8641993,19.878405,30.0
182,1,183,30.0,0.85419434,4.4105077,30.0
183,1,184,30.0,0.8349742,7.751976,30.0
184,1,185,30.0,0.82752895,1.3764007,30.0
185,1,186,30.0,0.83650464,2.02238,30.0
186,1,187,30.0,0.86670494,7.1071973,30.0
187,1,188,30.0,0.8153974,3.4672322,30.0
188,1,189,30.0,0.8527648,6.7659082,30.0
189,1,190,30.0,0.7964493,7.9453545,30.0
190,1,191,30.0,0.81814724,0.7779022,30.0
191,1,192,30.0,0.8320198,10.310271,30.0
192,1,193,30.0,0.8199585,5.915808,30.0
193,1,194,30.0,0.8049422,0.4104282,30.0
194,1,195,30.0,0.78302974,0.49259254,30.0
195,1,196,30.0,0.80884707,0.7834656,30.0
196,1,197,30.0,0.83002955,8.780679,30.0
197,1,198,30.0,0.8545236,12.277102,30.0
198,1,199,30.0,0.85820794,8.18308,30.0
199,1,200,30.0,0.819992,0.48279187,30.0
200,1,201,30.0,0.8520747,3.4941895,30.0
201,1,202,30.0,0.86085707,50.98831,30.0
202,1,203,30.0,0.84361786,1.5203723,30.0
203,1,204,30.0,0.79646134,2.6035304,30.0
204,1,205,30.0,0.81899387,11.179927,30.0
205,1,206,30.0,0.9084354,25.132122,30.0
206,1,207,30.0,0.88695854,11.134936,30.0
207,1,208,30.0,0.8459048,4.773143,30.0
208,1,209,30.0,0.84474957,7.7820888,30.0
209,1,210,30.0,0.8328704,6.8309712,30.0
210,1,211,30.0,0.8745305,8.319059,30.0
211,1,212,30.0,0.7983553,1.11027,30.0
212,1,213,30.0,0.7735319,0.51877254,30.0
213,1,214,30.0,0.7967925,1.2293695,30.0
214,1,215,30.0,0.8638517,4.6422334,30.0
215,1,216,30.0,0.85042405,4.288304,30.0
216,1,217,30.0,0.8179469,0.9605051,30.0
217,1,218,30.0,0.8126026,4.162253,30.0
218,1,219,30.0,0.88782245,11.889883,30.0
219,1,220,30.0,0.8535195,7.8811164,30.0
220,1,221,30.0,0.8273111,5.5367837,30.0
221,1,222,30.0,0.81551415,10.87126,30.0
222,1,223,30.0,0.83491695,11.748892,30.0
223,1,224,30.0,0.7848569,1.1395774,30.0
224,1,225,30.0,0.87210584,9.64677,30.0
225,1,226,30.0,0.879835,71.207695,30.0
226,1,227,30.0,0.817143,3.5874968,30.0
227,1,228,30.0,0.825618,3.7990253,30.0
228,1,229,30.0,0.84922546,8.9797325,30.0
229,1,230,30.0,0.85508376,19.376291,30.0
230,1,231,30.0,0.83567303,18.524454,30.0
231,1,232,30.0,0.80817467,6.748901,30.0
232,1,233,30.0,0.85565376,6.288279,30.0
233,1,234,30.0,0.8672899,8.23558,30.0
234,1,235,30.0,0.82195204,3.0389175,30.0
235,1,236,30.0,0.8421998,3.0985923,30.0
236,1,237,30.0,0.8935416,36.476963,30.0
237,1,238,30.0,0.87741345,8.979643,30.0
238,1,239,30.0,0.85717285,4.8824835,30.0
239,1,240,30.0,0.85686255,5.6569247,30.0
240,1,241,30.0,0.88197684,5.1064067,30.0
241,1,242,30.0,0.8635605,4.3712997,30.0
242,1,243,30.0,0.90169454,22.848677,30.0
243,1,244,30.0,0.8843762,21.534956,30.0
244,1,245,30.0,0.8878175,3.9634023,30.0
245,1,246,30.0,0.8632513,4.8346148,30.0
