,nodes,steps,airtemp,humidity,rainfall,landtemp
123,1,124,30.0,0.5253758,0.119035035,30.0
124,1,125,30.0,0.50656724,3.7173347,30.0
125,1,126,30.0,0.55737656,0.8375222,30.0
126,1,127,30.0,0.5324929,3.469447e-15,30.0
127,1,128,30.0,0.48525167,0.0011748008,30.0
128,1,129,30.0,0.52341825,1.5892104,30.0
129,1,130,30.0,0.6265515,11.008218,30.0
130,1,131,30.0,0.75470906,3.0527265,30.0
131,1,132,30.0,0.68427616,0.4707568,30.0
132,1,133,30.0,0.6115236,0.65429324,30.0
133,1,134,30.0,0.5852202,0.14802071,30.0
134,1,135,30.0,0.6017918,0.5406133,30.0
135,1,136,30.0,0.5954906,0.23119323,30.0
136,1,137,30.0,0.69460976,0.28742006,30.0
137,1,138,30.0,0.64177865,1.0586873,30.0
138,1,139,30.0,0.5828096,1.0026597,30.0
139,1,140,30.0,0.55883616,0.38838714,30.0
140,1,141,30.0,0.5990462,0.45989618,30.0
141,1,142,30.0,0.5885773,0.455512,30.0
142,1,143,30.0,0.61892635,0.16136496,30.0
143,1,144,30.0,0.5997002,0.120084845,30.0
144,1,145,30.0,0.56256706,0.14586072,30.0
145,1,146,30.0,0.738329,7.842572,30.0
146,1,147,30.0,0.6936939,0.45821014,30.0
147,1,148,30.0,0.7163334,0.5267764,30.0
148,1,149,30.0,0.6944874,2.5151289,30.0
149,1,150,30.0,0.6946297,0.32378522,30.0
150,1,151,30.0,0.65027964,0.10687183,30.0
151,1,152,30.0,0.72964215,1.014785,30.0
152,1,153,30.0,0.7616386,0.7408676,30.0
153,1,154,30.0,0.7671231,6.677873,30.0
154,1,155,30.0,0.73475677,0.032294508,30.0
155,1,156,30.0,0.69310343,0.33701116,30.0
156,1,157,30.0,0.8010262,0.39584568,30.0
157,1,158,30.0,0.70160145,0.0738352,30.0
158,1,159,30.0,0.674753,0.068653144,30.0
159,1,160,30.0,0.6507832,0.29737315,30.0
160,1,161,30.0,0.6872617,0.21272509,30.0
161,1,162,30.0,0.6296245,0.037587106,30.0
162,1,163,30.0,0.62560993,0.30504838,30.0
163,1,164,30.0,0.589102,0.9185648,30.0
164,1,165,30.0,0.6162946,0.52104294,30.0
165,1,166,30.0,0.60260326,0.6169252,30.0
166,1,167,30.0,0.6641236,1.0627996,30.0
167,1,168,30.0,0.6810659,8.756408,30.0
168,1,169,30.0,0.70813096,2.7972438,30.0
169,1,170,30.0,0.7315591,9.003069,30.0
170,1,171,30.0,0.64663976,0.0031817765,30.0
171,1,172,30.0,0.75061864,2.8343267,30.0
172,1,173,30.0,0.73225677,1.9836662,30.0
173,1,174,30.0,0.7427234,6.5640717,30.0
174,1,175,30.0,0.88666546,22.16647,30.0
175,1,176,30.0,0.7965719,1.5864637,30.0
176,1,177,30.0,0.7491956,0.28963202,30.0
177,1,178,30.0,0.7748671,0.68670404,30.0
178,1,179,30.0,0.82606745,1.3944418,30.0
179,1,180,30.0,0.78585917,4.4327145,30.0
180,1,181,30.0,0.8577835,12.964792,30.0
181,1,182,30.0,0.8312753,19.15868,30.0
182,1,183,30.0,0.8296538,0.6472639,30.0
183,1,184,30.0,0.83732396,11.847718,30.0
184,1,185,30.0,0.7940706,0.5399888,30.0
185,1,186,30.0,0.82965696,1.9854132,30.0
186,1,187,30.0,0.85761386,1.0692767,30.0
187,1,188,30.0,0.7765218,0.33183324,30.0
188,1,189,30.0,0.81523466,13.940541,30.0
189,1,190,30.0,0.791531,7.282196,30.0
190,1,191,30.0,0.791495,0.18861195,30.0
191,1,192,30.0,0.8276627,15.2483015,30.0
192,1,193,30.0,0.8328348,2.986701,30.0
193,1,194,30.0,0.8106731,0.72624344,30.0
